GEOID10,unit_type,unit_counts,n,proportion
53033000100,apartment,540,899,0.6006674082313682
53033000100,basement,6,899,0.006674082313681869
53033000100,condo,57,899,0.06340378197997776
53033000100,duplex,4,899,0.004449388209121246
53033000100,none,90,899,0.10011123470522804
53033000100,single family home,94,899,0.10456062291434928
53033000100,studio apartment,100,899,0.11123470522803114
53033000100,townhome,7,899,0.00778642936596218
53033000100,NA,1,899,0.0011123470522803114
53033000200,apartment,131,253,0.5177865612648221
53033000200,condo,9,253,0.03557312252964427
53033000200,duplex,2,253,0.007905138339920948
53033000200,none,54,253,0.2134387351778656
53033000200,single family home,43,253,0.16996047430830039
53033000200,studio apartment,7,253,0.02766798418972332
53033000200,townhome,5,253,0.019762845849802372
53033000200,NA,2,253,0.007905138339920948
53033000300,apartment,30,73,0.410958904109589
53033000300,basement,1,73,0.0136986301369863
53033000300,condo,4,73,0.0547945205479452
53033000300,none,19,73,0.2602739726027397
53033000300,single family home,13,73,0.1780821917808219
53033000300,studio apartment,4,73,0.0547945205479452
53033000300,townhome,1,73,0.0136986301369863
53033000300,NA,1,73,0.0136986301369863
53033000401,apartment,281,530,0.530188679245283
53033000401,condo,25,530,0.04716981132075472
53033000401,none,37,530,0.06981132075471698
53033000401,single family home,168,530,0.3169811320754717
53033000401,studio apartment,13,530,0.024528301886792454
53033000401,townhome,5,530,0.009433962264150943
53033000401,triplex,1,530,0.0018867924528301887
53033000402,apartment,36,106,0.33962264150943394
53033000402,basement,4,106,0.03773584905660377
53033000402,condo,1,106,0.009433962264150943
53033000402,none,41,106,0.3867924528301887
53033000402,single family home,17,106,0.16037735849056603
53033000402,studio apartment,6,106,0.05660377358490566
53033000402,triplex,1,106,0.009433962264150943
53033000500,apartment,1,30,0.03333333333333333
53033000500,none,12,30,0.4
53033000500,single family home,14,30,0.4666666666666667
53033000500,studio apartment,3,30,0.1
53033000600,apartment,110,257,0.4280155642023346
53033000600,basement,1,257,0.0038910505836575876
53033000600,condo,5,257,0.019455252918287938
53033000600,duplex,3,257,0.011673151750972763
53033000600,none,82,257,0.31906614785992216
53033000600,single family home,28,257,0.10894941634241245
53033000600,studio apartment,12,257,0.04669260700389105
53033000600,townhome,12,257,0.04669260700389105
53033000600,triplex,4,257,0.01556420233463035
53033000700,apartment,152,354,0.4293785310734463
53033000700,basement,1,354,0.002824858757062147
53033000700,condo,15,354,0.0423728813559322
53033000700,duplex,3,354,0.00847457627118644
53033000700,none,88,354,0.24858757062146894
53033000700,single family home,68,354,0.192090395480226
53033000700,studio apartment,15,354,0.0423728813559322
53033000700,townhome,12,354,0.03389830508474576
53033000800,basement,1,29,0.034482758620689655
53033000800,duplex,3,29,0.10344827586206896
53033000800,none,10,29,0.3448275862068966
53033000800,single family home,13,29,0.4482758620689655
53033000800,studio apartment,2,29,0.06896551724137931
53033000900,apartment,14,31,0.45161290322580644
53033000900,basement,3,31,0.0967741935483871
53033000900,duplex,1,31,0.03225806451612903
53033000900,none,5,31,0.16129032258064516
53033000900,single family home,7,31,0.22580645161290322
53033000900,triplex,1,31,0.03225806451612903
53033001e3,apartment,15,68,0.22058823529411764
53033001e3,basement,1,68,0.014705882352941176
53033001e3,condo,17,68,0.25
53033001e3,duplex,3,68,0.04411764705882353
53033001e3,none,20,68,0.29411764705882354
53033001e3,single family home,4,68,0.058823529411764705
53033001e3,studio apartment,8,68,0.11764705882352941
53033001100,apartment,13,47,0.2765957446808511
53033001100,basement,1,47,0.02127659574468085
53033001100,duplex,2,47,0.0425531914893617
53033001100,none,20,47,0.425531914893617
53033001100,single family home,10,47,0.2127659574468085
53033001100,studio apartment,1,47,0.02127659574468085
53033001200,apartment,418,628,0.6656050955414012
53033001200,basement,2,628,0.0031847133757961785
53033001200,condo,13,628,0.020700636942675158
53033001200,duplex,6,628,0.009554140127388535
53033001200,none,113,628,0.17993630573248406
53033001200,single family home,48,628,0.07643312101910828
53033001200,studio apartment,25,628,0.03980891719745223
53033001200,townhome,3,628,0.004777070063694267
53033001300,apartment,95,241,0.3941908713692946
53033001300,basement,6,241,0.024896265560165973
53033001300,condo,11,241,0.04564315352697095
53033001300,duplex,7,241,0.029045643153526972
53033001300,none,57,241,0.23651452282157676
53033001300,single family home,40,241,0.16597510373443983
53033001300,studio apartment,13,241,0.05394190871369295
53033001300,townhome,10,241,0.04149377593360996
53033001300,triplex,1,241,0.004149377593360996
53033001300,NA,1,241,0.004149377593360996
53033001400,apartment,25,104,0.2403846153846154
53033001400,basement,5,104,0.04807692307692308
53033001400,condo,4,104,0.038461538461538464
53033001400,duplex,4,104,0.038461538461538464
53033001400,none,33,104,0.3173076923076923
53033001400,single family home,20,104,0.19230769230769232
53033001400,studio apartment,5,104,0.04807692307692308
53033001400,townhome,8,104,0.07692307692307693
53033001500,apartment,8,37,0.21621621621621623
53033001500,duplex,3,37,0.08108108108108109
53033001500,none,9,37,0.24324324324324326
53033001500,single family home,15,37,0.40540540540540543
53033001500,townhome,2,37,0.05405405405405406
53033001600,apartment,94,295,0.31864406779661014
53033001600,condo,2,295,0.006779661016949152
53033001600,duplex,2,295,0.006779661016949152
53033001600,none,22,295,0.07457627118644068
53033001600,single family home,162,295,0.5491525423728814
53033001600,studio apartment,8,295,0.02711864406779661
53033001600,townhome,5,295,0.01694915254237288
53033001701,apartment,57,243,0.2345679012345679
53033001701,basement,3,243,0.012345679012345678
53033001701,condo,26,243,0.10699588477366255
53033001701,duplex,3,243,0.012345679012345678
53033001701,none,67,243,0.2757201646090535
53033001701,single family home,54,243,0.2222222222222222
53033001701,studio apartment,33,243,0.13580246913580246
53033001702,apartment,269,426,0.6314553990610329
53033001702,condo,3,426,0.007042253521126761
53033001702,duplex,9,426,0.02112676056338028
53033001702,none,37,426,0.08685446009389672
53033001702,single family home,27,426,0.06338028169014084
53033001702,studio apartment,70,426,0.1643192488262911
53033001702,townhome,8,426,0.018779342723004695
53033001702,triplex,3,426,0.007042253521126761
53033001800,apartment,117,288,0.40625
53033001800,basement,4,288,0.013888888888888888
53033001800,condo,7,288,0.024305555555555556
53033001800,duplex,10,288,0.034722222222222224
53033001800,none,77,288,0.2673611111111111
53033001800,single family home,44,288,0.1527777777777778
53033001800,studio apartment,7,288,0.024305555555555556
53033001800,townhome,20,288,0.06944444444444445
53033001800,triplex,1,288,0.003472222222222222
53033001800,NA,1,288,0.003472222222222222
53033001900,apartment,36,124,0.2903225806451613
53033001900,basement,2,124,0.016129032258064516
53033001900,condo,12,124,0.0967741935483871
53033001900,none,41,124,0.33064516129032256
53033001900,single family home,24,124,0.1935483870967742
53033001900,studio apartment,7,124,0.056451612903225805
53033001900,townhome,2,124,0.016129032258064516
53033002e3,apartment,14,84,0.16666666666666666
53033002e3,basement,1,84,0.011904761904761904
53033002e3,condo,2,84,0.023809523809523808
53033002e3,duplex,4,84,0.047619047619047616
53033002e3,none,30,84,0.35714285714285715
53033002e3,single family home,26,84,0.30952380952380953
53033002e3,studio apartment,6,84,0.07142857142857142
53033002e3,NA,1,84,0.011904761904761904
53033002100,apartment,24,122,0.19672131147540983
53033002100,basement,10,122,0.08196721311475409
53033002100,condo,7,122,0.05737704918032787
53033002100,duplex,8,122,0.06557377049180328
53033002100,none,30,122,0.2459016393442623
53033002100,single family home,18,122,0.14754098360655737
53033002100,studio apartment,21,122,0.1721311475409836
53033002100,townhome,2,122,0.01639344262295082
53033002100,triplex,1,122,0.00819672131147541
53033002100,NA,1,122,0.00819672131147541
53033002200,apartment,21,151,0.1390728476821192
53033002200,basement,2,151,0.013245033112582781
53033002200,condo,2,151,0.013245033112582781
53033002200,duplex,3,151,0.019867549668874173
53033002200,none,100,151,0.6622516556291391
53033002200,single family home,19,151,0.12582781456953643
53033002200,studio apartment,2,151,0.013245033112582781
53033002200,townhome,2,151,0.013245033112582781
53033002400,apartment,2,29,0.06896551724137931
53033002400,basement,2,29,0.06896551724137931
53033002400,duplex,1,29,0.034482758620689655
53033002400,none,7,29,0.2413793103448276
53033002400,single family home,14,29,0.4827586206896552
53033002400,studio apartment,1,29,0.034482758620689655
53033002400,townhome,2,29,0.06896551724137931
53033002500,apartment,7,50,0.14
53033002500,basement,1,50,0.02
53033002500,none,16,50,0.32
53033002500,single family home,19,50,0.38
53033002500,studio apartment,2,50,0.04
53033002500,townhome,3,50,0.06
53033002500,triplex,2,50,0.04
53033002600,apartment,177,405,0.43703703703703706
53033002600,basement,7,405,0.01728395061728395
53033002600,condo,3,405,0.007407407407407408
53033002600,duplex,11,405,0.027160493827160494
53033002600,none,34,405,0.08395061728395062
53033002600,single family home,39,405,0.0962962962962963
53033002600,studio apartment,133,405,0.32839506172839505
53033002600,triplex,1,405,0.0024691358024691358
53033002700,apartment,52,123,0.42276422764227645
53033002700,basement,7,123,0.056910569105691054
53033002700,condo,1,123,0.008130081300813009
53033002700,duplex,3,123,0.024390243902439025
53033002700,none,19,123,0.15447154471544716
53033002700,single family home,25,123,0.2032520325203252
53033002700,studio apartment,11,123,0.08943089430894309
53033002700,townhome,4,123,0.032520325203252036
53033002700,NA,1,123,0.008130081300813009
53033002800,apartment,24,134,0.1791044776119403
53033002800,basement,6,134,0.04477611940298507
53033002800,condo,6,134,0.04477611940298507
53033002800,duplex,13,134,0.09701492537313433
53033002800,none,31,134,0.23134328358208955
53033002800,single family home,39,134,0.291044776119403
53033002800,studio apartment,11,134,0.08208955223880597
53033002800,townhome,1,134,0.007462686567164179
53033002800,triplex,3,134,0.022388059701492536
53033002900,apartment,39,118,0.3305084745762712
53033002900,condo,2,118,0.01694915254237288
53033002900,duplex,3,118,0.025423728813559324
53033002900,none,18,118,0.15254237288135594
53033002900,single family home,27,118,0.2288135593220339
53033002900,studio apartment,28,118,0.23728813559322035
53033002900,townhome,1,118,0.00847457627118644
53033003e3,apartment,98,325,0.30153846153846153
53033003e3,basement,11,325,0.033846153846153845
53033003e3,duplex,3,325,0.009230769230769232
53033003e3,none,113,325,0.3476923076923077
53033003e3,single family home,71,325,0.21846153846153846
53033003e3,studio apartment,21,325,0.06461538461538462
53033003e3,townhome,5,325,0.015384615384615385
53033003e3,triplex,3,325,0.009230769230769232
53033003100,apartment,32,101,0.31683168316831684
53033003100,basement,10,101,0.09900990099009901
53033003100,condo,1,101,0.009900990099009901
53033003100,duplex,9,101,0.0891089108910891
53033003100,none,12,101,0.1188118811881188
53033003100,single family home,33,101,0.32673267326732675
53033003100,townhome,2,101,0.019801980198019802
53033003100,triplex,1,101,0.009900990099009901
53033003100,NA,1,101,0.009900990099009901
53033003200,apartment,301,628,0.47929936305732485
53033003200,basement,3,628,0.004777070063694267
53033003200,condo,23,628,0.03662420382165605
53033003200,duplex,4,628,0.006369426751592357
53033003200,none,98,628,0.15605095541401273
53033003200,single family home,51,628,0.08121019108280254
53033003200,studio apartment,129,628,0.2054140127388535
53033003200,townhome,7,628,0.011146496815286623
53033003200,triplex,11,628,0.01751592356687898
53033003200,NA,1,628,0.0015923566878980893
53033003300,apartment,178,702,0.2535612535612536
53033003300,basement,8,702,0.011396011396011397
53033003300,condo,6,702,0.008547008547008548
53033003300,duplex,12,702,0.017094017094017096
53033003300,none,112,702,0.15954415954415954
53033003300,single family home,37,702,0.05270655270655271
53033003300,studio apartment,331,702,0.47150997150997154
53033003300,townhome,6,702,0.008547008547008548
53033003300,triplex,10,702,0.014245014245014245
53033003300,NA,2,702,0.002849002849002849
53033003400,apartment,14,63,0.2222222222222222
53033003400,basement,5,63,0.07936507936507936
53033003400,condo,1,63,0.015873015873015872
53033003400,duplex,4,63,0.06349206349206349
53033003400,none,23,63,0.36507936507936506
53033003400,single family home,14,63,0.2222222222222222
53033003400,triplex,2,63,0.031746031746031744
53033003500,apartment,28,321,0.08722741433021806
53033003500,basement,10,321,0.03115264797507788
53033003500,condo,4,321,0.012461059190031152
53033003500,duplex,2,321,0.006230529595015576
53033003500,none,251,321,0.7819314641744548
53033003500,single family home,13,321,0.040498442367601244
53033003500,studio apartment,4,321,0.012461059190031152
53033003500,townhome,6,321,0.018691588785046728
53033003500,triplex,1,321,0.003115264797507788
53033003500,NA,2,321,0.006230529595015576
53033003600,apartment,293,1063,0.2756349952963311
53033003600,basement,7,1063,0.00658513640639699
53033003600,condo,10,1063,0.00940733772342427
53033003600,duplex,3,1063,0.0028222013170272815
53033003600,none,191,1063,0.17968015051740358
53033003600,single family home,83,1063,0.07808090310442145
53033003600,studio apartment,461,1063,0.4336782690498589
53033003600,townhome,11,1063,0.010348071495766699
53033003600,NA,4,1063,0.0037629350893697085
53033003800,apartment,20,195,0.10256410256410256
53033003800,basement,6,195,0.03076923076923077
53033003800,condo,3,195,0.015384615384615385
53033003800,none,95,195,0.48717948717948717
53033003800,single family home,11,195,0.05641025641025641
53033003800,studio apartment,57,195,0.2923076923076923
53033003800,townhome,2,195,0.010256410256410256
53033003800,NA,1,195,0.005128205128205128
53033003900,apartment,8,43,0.18604651162790697
53033003900,basement,2,43,0.046511627906976744
53033003900,condo,1,43,0.023255813953488372
53033003900,duplex,5,43,0.11627906976744186
53033003900,none,13,43,0.3023255813953488
53033003900,single family home,6,43,0.13953488372093023
53033003900,studio apartment,5,43,0.11627906976744186
53033003900,townhome,3,43,0.06976744186046512
53033004e3,apartment,9,63,0.14285714285714285
53033004e3,basement,3,63,0.047619047619047616
53033004e3,condo,25,63,0.3968253968253968
53033004e3,none,13,63,0.20634920634920634
53033004e3,single family home,10,63,0.15873015873015872
53033004e3,studio apartment,1,63,0.015873015873015872
53033004e3,townhome,1,63,0.015873015873015872
53033004e3,NA,1,63,0.015873015873015872
53033004100,apartment,43,138,0.3115942028985507
53033004100,condo,7,138,0.050724637681159424
53033004100,duplex,2,138,0.014492753623188406
53033004100,none,21,138,0.15217391304347827
53033004100,single family home,55,138,0.39855072463768115
53033004100,studio apartment,4,138,0.028985507246376812
53033004100,triplex,6,138,0.043478260869565216
53033004200,apartment,44,187,0.23529411764705882
53033004200,basement,11,187,0.058823529411764705
53033004200,condo,15,187,0.08021390374331551
53033004200,duplex,11,187,0.058823529411764705
53033004200,none,33,187,0.17647058823529413
53033004200,single family home,47,187,0.25133689839572193
53033004200,studio apartment,18,187,0.0962566844919786
53033004200,townhome,5,187,0.026737967914438502
53033004200,triplex,3,187,0.016042780748663103
53033004301,apartment,19,65,0.2923076923076923
53033004301,basement,4,65,0.06153846153846154
53033004301,condo,1,65,0.015384615384615385
53033004301,duplex,2,65,0.03076923076923077
53033004301,none,13,65,0.2
53033004301,single family home,18,65,0.27692307692307694
53033004301,studio apartment,8,65,0.12307692307692308
53033004302,apartment,253,583,0.4339622641509434
53033004302,basement,3,583,0.005145797598627788
53033004302,condo,6,583,0.010291595197255575
53033004302,duplex,9,583,0.015437392795883362
53033004302,none,121,583,0.20754716981132076
53033004302,single family home,66,583,0.11320754716981132
53033004302,studio apartment,117,583,0.2006861063464837
53033004302,triplex,2,583,0.003430531732418525
53033004302,NA,6,583,0.010291595197255575
53033004400,apartment,124,556,0.22302158273381295
53033004400,basement,7,556,0.012589928057553957
53033004400,duplex,15,556,0.02697841726618705
53033004400,none,171,556,0.30755395683453235
53033004400,single family home,31,556,0.05575539568345324
53033004400,studio apartment,200,556,0.3597122302158273
53033004400,townhome,4,556,0.007194244604316547
53033004400,triplex,2,556,0.0035971223021582736
53033004400,NA,2,556,0.0035971223021582736
53033004500,apartment,9,65,0.13846153846153847
53033004500,basement,10,65,0.15384615384615385
53033004500,duplex,5,65,0.07692307692307693
53033004500,none,17,65,0.26153846153846155
53033004500,single family home,21,65,0.3230769230769231
53033004500,studio apartment,2,65,0.03076923076923077
53033004500,triplex,1,65,0.015384615384615385
53033004600,apartment,27,84,0.32142857142857145
53033004600,basement,4,84,0.047619047619047616
53033004600,duplex,2,84,0.023809523809523808
53033004600,none,14,84,0.16666666666666666
53033004600,single family home,25,84,0.2976190476190476
53033004600,studio apartment,8,84,0.09523809523809523
53033004600,triplex,3,84,0.03571428571428571
53033004600,NA,1,84,0.011904761904761904
53033004700,apartment,1930,3563,0.541678360931799
53033004700,basement,7,3563,0.0019646365422396855
53033004700,condo,48,3563,0.013471793432500701
53033004700,duplex,16,3563,0.004490597810833568
53033004700,none,248,3563,0.06960426606792029
53033004700,single family home,384,3563,0.10777434746000561
53033004700,studio apartment,901,3563,0.25287678922256523
53033004700,townhome,24,3563,0.006735896716250351
53033004700,triplex,2,3563,5.61324726354196e-4
53033004700,NA,3,3563,8.419870895312938e-4
53033004800,apartment,62,160,0.3875
53033004800,basement,1,160,0.00625
53033004800,condo,3,160,0.01875
53033004800,duplex,3,160,0.01875
53033004800,none,40,160,0.25
53033004800,single family home,26,160,0.1625
53033004800,studio apartment,21,160,0.13125
53033004800,townhome,1,160,0.00625
53033004800,triplex,3,160,0.01875
53033004900,apartment,456,732,0.6229508196721312
53033004900,basement,4,732,0.00546448087431694
53033004900,condo,27,732,0.036885245901639344
53033004900,duplex,5,732,0.006830601092896175
53033004900,none,141,732,0.19262295081967212
53033004900,single family home,32,732,0.04371584699453552
53033004900,studio apartment,57,732,0.0778688524590164
53033004900,townhome,10,732,0.01366120218579235
53033005e3,accessory unit,1,657,0.0015220700152207
53033005e3,apartment,437,657,0.665144596651446
53033005e3,basement,11,657,0.0167427701674277
53033005e3,condo,11,657,0.0167427701674277
53033005e3,duplex,6,657,0.0091324200913242
53033005e3,none,60,657,0.091324200913242
53033005e3,single family home,61,657,0.0928462709284627
53033005e3,studio apartment,67,657,0.1019786910197869
53033005e3,townhome,3,657,0.0045662100456621
53033005100,apartment,140,367,0.3814713896457766
53033005100,basement,5,367,0.013623978201634877
53033005100,condo,1,367,0.0027247956403269754
53033005100,duplex,5,367,0.013623978201634877
53033005100,none,29,367,0.07901907356948229
53033005100,single family home,12,367,0.0326975476839237
53033005100,studio apartment,168,367,0.45776566757493187
53033005100,triplex,2,367,0.005449591280653951
53033005100,NA,5,367,0.013623978201634877
53033005200,apartment,306,863,0.354577056778679
53033005200,basement,4,863,0.004634994206257242
53033005200,condo,18,863,0.02085747392815759
53033005200,duplex,7,863,0.008111239860950173
53033005200,none,235,863,0.272305909617613
53033005200,single family home,147,863,0.17033603707995365
53033005200,studio apartment,140,863,0.16222479721900349
53033005200,townhome,3,863,0.0034762456546929316
53033005200,triplex,3,863,0.0034762456546929316
53033005301,apartment,166,672,0.24702380952380953
53033005301,basement,1,672,0.001488095238095238
53033005301,condo,5,672,0.00744047619047619
53033005301,none,196,672,0.2916666666666667
53033005301,single family home,36,672,0.05357142857142857
53033005301,studio apartment,264,672,0.39285714285714285
53033005301,NA,4,672,0.005952380952380952
53033005302,apartment,6,58,0.10344827586206896
53033005302,none,9,58,0.15517241379310345
53033005302,single family home,42,58,0.7241379310344828
53033005302,studio apartment,1,58,0.017241379310344827
53033005400,apartment,473,1065,0.444131455399061
53033005400,basement,6,1065,0.005633802816901409
53033005400,condo,28,1065,0.02629107981220657
53033005400,duplex,3,1065,0.0028169014084507044
53033005400,none,113,1065,0.10610328638497653
53033005400,single family home,50,1065,0.046948356807511735
53033005400,studio apartment,389,1065,0.3652582159624413
53033005400,townhome,2,1065,0.0018779342723004694
53033005400,NA,1,1065,9.389671361502347e-4
53033005600,apartment,9,59,0.15254237288135594
53033005600,basement,3,59,0.05084745762711865
53033005600,condo,1,59,0.01694915254237288
53033005600,duplex,3,59,0.05084745762711865
53033005600,none,10,59,0.1694915254237288
53033005600,single family home,33,59,0.559322033898305
53033005700,apartment,43,133,0.3233082706766917
53033005700,basement,5,133,0.03759398496240601
53033005700,condo,1,133,0.007518796992481203
53033005700,duplex,10,133,0.07518796992481203
53033005700,none,39,133,0.2932330827067669
53033005700,single family home,32,133,0.24060150375939848
53033005700,studio apartment,1,133,0.007518796992481203
53033005700,townhome,1,133,0.007518796992481203
53033005700,triplex,1,133,0.007518796992481203
53033005801,apartment,413,668,0.6182634730538922
53033005801,basement,1,668,0.0014970059880239522
53033005801,condo,21,668,0.03143712574850299
53033005801,duplex,8,668,0.011976047904191617
53033005801,none,87,668,0.13023952095808383
53033005801,single family home,108,668,0.16167664670658682
53033005801,studio apartment,17,668,0.025449101796407185
53033005801,townhome,11,668,0.016467065868263474
53033005801,NA,2,668,0.0029940119760479044
53033005802,apartment,219,542,0.4040590405904059
53033005802,basement,1,542,0.0018450184501845018
53033005802,condo,23,542,0.042435424354243544
53033005802,duplex,13,542,0.023985239852398525
53033005802,none,106,542,0.19557195571955718
53033005802,single family home,105,542,0.1937269372693727
53033005802,studio apartment,55,542,0.1014760147601476
53033005802,townhome,8,542,0.014760147601476014
53033005802,triplex,12,542,0.02214022140221402
53033005900,apartment,107,236,0.4533898305084746
53033005900,basement,2,236,0.00847457627118644
53033005900,condo,13,236,0.05508474576271186
53033005900,duplex,5,236,0.0211864406779661
53033005900,none,52,236,0.22033898305084745
53033005900,single family home,30,236,0.1271186440677966
53033005900,studio apartment,16,236,0.06779661016949153
53033005900,townhome,6,236,0.025423728813559324
53033005900,triplex,5,236,0.0211864406779661
53033006e3,apartment,365,841,0.4340071343638526
53033006e3,basement,3,841,0.0035671819262782403
53033006e3,condo,104,841,0.12366230677764566
53033006e3,duplex,10,841,0.011890606420927468
53033006e3,none,54,841,0.06420927467300833
53033006e3,single family home,91,841,0.10820451843043995
53033006e3,studio apartment,137,841,0.1629013079667063
53033006e3,townhome,72,841,0.08561236623067776
53033006e3,triplex,4,841,0.0047562425683709865
53033006e3,NA,1,841,0.0011890606420927466
53033006100,apartment,192,817,0.2350061199510404
53033006100,basement,9,817,0.011015911872705019
53033006100,condo,29,817,0.03549571603427173
53033006100,duplex,6,817,0.0073439412484700125
53033006100,none,115,817,0.14075887392900857
53033006100,single family home,85,817,0.10403916768665851
53033006100,studio apartment,356,817,0.4357405140758874
53033006100,townhome,17,817,0.0208078335373317
53033006100,triplex,3,817,0.0036719706242350062
53033006100,NA,5,817,0.006119951040391677
53033006200,apartment,14,51,0.27450980392156865
53033006200,basement,3,51,0.058823529411764705
53033006200,condo,6,51,0.11764705882352941
53033006200,duplex,1,51,0.0196078431372549
53033006200,none,6,51,0.11764705882352941
53033006200,single family home,17,51,0.3333333333333333
53033006200,studio apartment,3,51,0.058823529411764705
53033006200,townhome,1,51,0.0196078431372549
53033006300,apartment,39,95,0.4105263157894737
53033006300,basement,2,95,0.021052631578947368
53033006300,condo,9,95,0.09473684210526316
53033006300,none,11,95,0.11578947368421053
53033006300,single family home,18,95,0.18947368421052632
53033006300,studio apartment,10,95,0.10526315789473684
53033006300,townhome,4,95,0.042105263157894736
53033006300,triplex,2,95,0.021052631578947368
53033006400,apartment,7,48,0.14583333333333334
53033006400,basement,1,48,0.020833333333333332
53033006400,duplex,1,48,0.020833333333333332
53033006400,none,13,48,0.2708333333333333
53033006400,single family home,23,48,0.4791666666666667
53033006400,studio apartment,3,48,0.0625
53033006500,apartment,187,545,0.3431192660550459
53033006500,basement,3,545,0.005504587155963303
53033006500,condo,30,545,0.05504587155963303
53033006500,duplex,3,545,0.005504587155963303
53033006500,none,73,545,0.13394495412844037
53033006500,single family home,121,545,0.22201834862385322
53033006500,studio apartment,124,545,0.22752293577981653
53033006500,triplex,3,545,0.005504587155963303
53033006500,NA,1,545,0.001834862385321101
53033006600,apartment,205,1011,0.20276953511374876
53033006600,basement,3,1011,0.002967359050445104
53033006600,condo,30,1011,0.02967359050445104
53033006600,duplex,2,1011,0.0019782393669634025
53033006600,none,245,1011,0.2423343224530168
53033006600,single family home,362,1011,0.3580613254203759
53033006600,studio apartment,138,1011,0.13649851632047477
53033006600,townhome,14,1011,0.013847675568743818
53033006600,triplex,9,1011,0.008902077151335312
53033006600,NA,3,1011,0.002967359050445104
53033006700,apartment,1657,2597,0.6380438968040046
53033006700,condo,86,2597,0.03311513284559107
53033006700,duplex,12,2597,0.004620716211012707
53033006700,none,284,2597,0.10935695032730074
53033006700,single family home,219,2597,0.0843280708509819
53033006700,studio apartment,325,2597,0.12514439738159414
53033006700,townhome,6,2597,0.0023103581055063534
53033006700,triplex,3,2597,0.0011551790527531767
53033006700,NA,5,2597,0.0019252984212552945
53033006800,apartment,77,311,0.24758842443729903
53033006800,basement,3,311,0.00964630225080386
53033006800,condo,1,311,0.003215434083601286
53033006800,duplex,6,311,0.01929260450160772
53033006800,none,30,311,0.09646302250803858
53033006800,single family home,30,311,0.09646302250803858
53033006800,studio apartment,163,311,0.5241157556270096
53033006800,triplex,1,311,0.003215434083601286
53033006900,apartment,285,380,0.75
53033006900,basement,3,380,0.007894736842105263
53033006900,condo,17,380,0.04473684210526316
53033006900,duplex,9,380,0.02368421052631579
53033006900,none,40,380,0.10526315789473684
53033006900,single family home,16,380,0.042105263157894736
53033006900,studio apartment,3,380,0.007894736842105263
53033006900,townhome,1,380,0.002631578947368421
53033006900,triplex,6,380,0.015789473684210527
53033007e3,apartment,614,1030,0.596116504854369
53033007e3,basement,1,1030,9.70873786407767e-4
53033007e3,condo,48,1030,0.04660194174757282
53033007e3,duplex,1,1030,9.70873786407767e-4
53033007e3,none,128,1030,0.12427184466019417
53033007e3,single family home,83,1030,0.08058252427184466
53033007e3,studio apartment,149,1030,0.14466019417475728
53033007e3,townhome,1,1030,9.70873786407767e-4
53033007e3,triplex,1,1030,9.70873786407767e-4
53033007e3,NA,4,1030,0.003883495145631068
53033007100,apartment,1392,2471,0.5633346823148523
53033007100,basement,3,2471,0.0012140833670578712
53033007100,condo,98,2471,0.039660056657223795
53033007100,none,301,2471,0.12181303116147309
53033007100,single family home,198,2471,0.08012950222581951
53033007100,studio apartment,466,2471,0.188587616349656
53033007100,townhome,2,2471,8.093889113719142e-4
53033007100,triplex,2,2471,8.093889113719142e-4
53033007100,NA,9,2471,0.003642250101173614
53033007200,apartment,2752,5467,0.5033839400036583
53033007200,basement,7,5467,0.0012804097311139564
53033007200,condo,93,5467,0.017011157856228278
53033007200,none,225,5467,0.04115602707152003
53033007200,single family home,1249,5467,0.2284616791659045
53033007200,studio apartment,1109,5467,0.2028534845436254
53033007200,townhome,26,5467,0.004755807572708981
53033007200,NA,6,5467,0.001097494055240534
53033007300,apartment,2304,4369,0.5273517967498283
53033007300,condo,85,4369,0.019455252918287938
53033007300,none,255,4369,0.058365758754863814
53033007300,single family home,139,4369,0.03181506065461204
53033007300,studio apartment,1565,4369,0.3582055390249485
53033007300,townhome,10,4369,0.0022888532845044634
53033007300,NA,11,4369,0.0025177386129549098
53033007401,apartment,313,943,0.33191940615058324
53033007401,basement,3,943,0.003181336161187699
53033007401,condo,32,943,0.033934252386002124
53033007401,none,160,943,0.16967126193001061
53033007401,single family home,18,943,0.019088016967126194
53033007401,studio apartment,410,943,0.43478260869565216
53033007401,townhome,4,943,0.0042417815482502655
53033007401,triplex,1,943,0.0010604453870625664
53033007401,NA,2,943,0.0021208907741251328
53033007402,apartment,464,965,0.48082901554404145
53033007402,basement,4,965,0.004145077720207254
53033007402,condo,46,965,0.04766839378238342
53033007402,duplex,4,965,0.004145077720207254
53033007402,none,138,965,0.14300518134715026
53033007402,single family home,46,965,0.04766839378238342
53033007402,studio apartment,261,965,0.2704663212435233
53033007402,NA,2,965,0.002072538860103627
53033007500,apartment,1408,2918,0.48252227553118576
53033007500,basement,2,2918,6.854009595613434e-4
53033007500,condo,48,2918,0.01644962302947224
53033007500,duplex,3,2918,0.001028101439342015
53033007500,none,501,2918,0.1716929403701165
53033007500,single family home,484,2918,0.1658670322138451
53033007500,studio apartment,458,2918,0.15695681973954764
53033007500,townhome,6,2918,0.00205620287868403
53033007500,triplex,5,2918,0.0017135023989033585
53033007500,NA,3,2918,0.001028101439342015
53033007600,apartment,144,474,0.3037974683544304
53033007600,basement,3,474,0.006329113924050633
53033007600,condo,12,474,0.02531645569620253
53033007600,duplex,9,474,0.0189873417721519
53033007600,none,54,474,0.11392405063291139
